2025-01-10 17:10:38,628 INFO  Logger.cs: 70 - 
2025-01-10 17:15:36,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3-1
2025-01-10 17:15:36,565 INFO  ExportHelperExtension.cs: 1136 - Found 63 in link 3-1
2025-01-10 17:15:36,567 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 3-1
2025-01-10 17:15:36,568 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 4-1
2025-01-10 17:15:36,570 INFO  ExportHelperExtension.cs: 1136 - Found 45 in link 4-1
2025-01-10 17:15:36,571 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 4-1
2025-01-10 17:15:36,573 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from NOP
2025-01-10 17:15:36,574 INFO  ExportHelperExtension.cs: 1136 - Found 40 in NOP
2025-01-10 17:15:36,576 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in NOP
2025-01-10 17:15:36,576 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-01-10 17:15:36,577 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-01-10 17:15:36,578 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 1-1
2025-01-10 17:15:36,579 INFO  ExportHelperExtension.cs: 1136 - Found 67 in link 1-1
2025-01-10 17:15:36,606 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 1-1
2025-01-10 17:15:36,612 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 2-1
2025-01-10 17:15:36,614 INFO  ExportHelperExtension.cs: 1136 - Found 47 in link 2-1
2025-01-10 17:15:36,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 2-1
2025-01-10 17:15:36,616 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from de robot-1
2025-01-10 17:15:36,617 INFO  ExportHelperExtension.cs: 1136 - Found 67 in de robot-1
2025-01-10 17:15:36,619 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in de robot-1
2025-01-10 17:15:36,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3-1
2025-01-10 17:15:36,621 INFO  ExportHelperExtension.cs: 1136 - Found 63 in link 3-1
2025-01-10 17:15:36,622 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3-1
2025-01-10 17:15:36,623 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 4-1
2025-01-10 17:15:36,624 INFO  ExportHelperExtension.cs: 1136 - Found 45 in link 4-1
2025-01-10 17:15:36,625 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 4-1
2025-01-10 17:15:37,288 INFO  SwAddin.cs: 339 - Loading config tree
2025-01-10 17:15:37,302 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-01-10 17:15:37,311 INFO  SwAddin.cs: 344 - Showing property manager
2025-01-10 17:15:44,563 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:15:50,096 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2025-01-10 17:15:50,187 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:19:47,721 INFO  SwAddin.cs: 294 - Assembly export called for file NOP
2025-01-10 17:19:47,724 INFO  SwAddin.cs: 299 - Save is required
2025-01-10 17:19:47,727 INFO  SwAddin.cs: 313 - Saving assembly
2025-01-10 17:19:48,527 INFO  SwAddin.cs: 316 - Opening property manager
2025-01-10 17:19:48,601 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from NOP
2025-01-10 17:19:48,603 INFO  ExportHelperExtension.cs: 1136 - Found 42 in NOP
2025-01-10 17:19:48,604 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in NOP
2025-01-10 17:19:48,605 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-01-10 17:19:48,608 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-01-10 17:19:48,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 1-1
2025-01-10 17:19:48,611 INFO  ExportHelperExtension.cs: 1136 - Found 67 in link 1-1
2025-01-10 17:19:48,612 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 1-1
2025-01-10 17:19:48,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 2-1
2025-01-10 17:19:48,617 INFO  ExportHelperExtension.cs: 1136 - Found 47 in link 2-1
2025-01-10 17:19:48,619 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 2-1
2025-01-10 17:19:48,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from de robot-1
2025-01-10 17:19:48,622 INFO  ExportHelperExtension.cs: 1136 - Found 67 in de robot-1
2025-01-10 17:19:48,624 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in de robot-1
2025-01-10 17:19:48,626 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3-1
2025-01-10 17:19:48,627 INFO  ExportHelperExtension.cs: 1136 - Found 63 in link 3-1
2025-01-10 17:19:48,629 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 3-1
2025-01-10 17:19:48,630 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 4-1
2025-01-10 17:19:48,631 INFO  ExportHelperExtension.cs: 1136 - Found 45 in link 4-1
2025-01-10 17:19:48,632 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 4-1
2025-01-10 17:19:48,633 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from NOP
2025-01-10 17:19:48,634 INFO  ExportHelperExtension.cs: 1136 - Found 42 in NOP
2025-01-10 17:19:48,635 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in NOP
2025-01-10 17:19:48,636 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-01-10 17:19:48,644 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-01-10 17:19:48,645 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 1-1
2025-01-10 17:19:48,646 INFO  ExportHelperExtension.cs: 1136 - Found 67 in link 1-1
2025-01-10 17:19:48,647 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 1-1
2025-01-10 17:19:48,648 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 2-1
2025-01-10 17:19:48,649 INFO  ExportHelperExtension.cs: 1136 - Found 47 in link 2-1
2025-01-10 17:19:48,651 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 2-1
2025-01-10 17:19:48,652 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from de robot-1
2025-01-10 17:19:48,653 INFO  ExportHelperExtension.cs: 1136 - Found 67 in de robot-1
2025-01-10 17:19:48,654 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in de robot-1
2025-01-10 17:19:48,655 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3-1
2025-01-10 17:19:48,656 INFO  ExportHelperExtension.cs: 1136 - Found 63 in link 3-1
2025-01-10 17:19:48,658 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3-1
2025-01-10 17:19:48,659 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 4-1
2025-01-10 17:19:48,667 INFO  ExportHelperExtension.cs: 1136 - Found 45 in link 4-1
2025-01-10 17:19:48,668 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 4-1
2025-01-10 17:19:49,219 INFO  SwAddin.cs: 339 - Loading config tree
2025-01-10 17:19:49,221 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-01-10 17:19:49,225 INFO  SwAddin.cs: 344 - Showing property manager
2025-01-10 17:20:26,460 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:20:29,373 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:20:45,388 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:20:48,226 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:20:52,131 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:21:30,860 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:21:31,684 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:21:53,091 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:21:54,898 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:22:01,664 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:22:02,691 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:22:28,835 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:22:32,419 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:22:34,962 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:23:04,618 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:23:06,514 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:23:08,499 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:23:25,979 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:23:26,865 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:24:01,306 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:24:18,395 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:24:20,362 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:24:21,890 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:25:22,634 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:25:24,323 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:25:37,043 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-01-10 17:25:37,479 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_1
2025-01-10 17:25:37,494 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-01-10 17:25:37,497 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2025-01-10 17:25:37,498 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2025-01-10 17:25:38,042 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-01-10 17:25:38,049 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-01-10 17:25:38,050 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-01-10 17:25:38,051 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-01-10 17:25:40,395 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link_1 failed
2025-01-10 17:25:40,597 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_2
2025-01-10 17:25:40,598 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_1
2025-01-10 17:25:40,600 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-01-10 17:25:40,601 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2025-01-10 17:25:40,602 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2025-01-10 17:25:41,417 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-01-10 17:25:41,418 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-01-10 17:25:41,419 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-01-10 17:25:41,420 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-01-10 17:25:41,421 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-01-10 17:25:43,853 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_1 to child Link_2 failed
2025-01-10 17:25:43,913 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_3
2025-01-10 17:25:43,914 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_2
2025-01-10 17:25:43,916 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-01-10 17:25:43,917 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-01-10 17:25:43,918 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2025-01-10 17:25:43,919 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2025-01-10 17:25:44,860 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-01-10 17:25:44,861 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-01-10 17:25:44,863 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-01-10 17:25:44,864 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-01-10 17:25:44,867 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-01-10 17:25:44,868 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-01-10 17:25:47,474 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_2 to child Link_3 failed
2025-01-10 17:25:47,498 INFO  ExportHelperExtension.cs: 347 - Creating joint Link4
2025-01-10 17:25:47,499 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_3
2025-01-10 17:25:47,501 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-01-10 17:25:47,502 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-01-10 17:25:47,503 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-01-10 17:25:47,504 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2025-01-10 17:25:47,505 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2025-01-10 17:25:48,621 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-01-10 17:25:48,622 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-01-10 17:25:48,623 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-01-10 17:25:48,624 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-01-10 17:25:48,624 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-01-10 17:25:48,627 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-01-10 17:25:48,628 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-01-10 17:25:51,476 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_3 to child Link4 failed
2025-01-10 17:25:51,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from NOP
2025-01-10 17:25:51,724 INFO  ExportHelperExtension.cs: 1136 - Found 51 in NOP
2025-01-10 17:25:51,725 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in NOP
2025-01-10 17:25:51,726 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-01-10 17:25:51,727 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-01-10 17:25:51,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 1-1
2025-01-10 17:25:51,730 INFO  ExportHelperExtension.cs: 1136 - Found 67 in link 1-1
2025-01-10 17:25:51,731 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 1-1
2025-01-10 17:25:51,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 2-1
2025-01-10 17:25:51,733 INFO  ExportHelperExtension.cs: 1136 - Found 47 in link 2-1
2025-01-10 17:25:51,735 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 2-1
2025-01-10 17:25:51,735 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from de robot-1
2025-01-10 17:25:51,737 INFO  ExportHelperExtension.cs: 1136 - Found 67 in de robot-1
2025-01-10 17:25:51,738 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in de robot-1
2025-01-10 17:25:51,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3-1
2025-01-10 17:25:51,741 INFO  ExportHelperExtension.cs: 1136 - Found 63 in link 3-1
2025-01-10 17:25:51,742 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 3-1
2025-01-10 17:25:51,743 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 4-1
2025-01-10 17:25:51,744 INFO  ExportHelperExtension.cs: 1136 - Found 45 in link 4-1
2025-01-10 17:25:51,745 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link 4-1
2025-01-10 17:25:51,746 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from NOP
2025-01-10 17:25:51,747 INFO  ExportHelperExtension.cs: 1136 - Found 51 in NOP
2025-01-10 17:25:51,749 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in NOP
2025-01-10 17:25:51,750 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-01-10 17:25:51,751 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-01-10 17:25:51,751 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 1-1
2025-01-10 17:25:51,752 INFO  ExportHelperExtension.cs: 1136 - Found 67 in link 1-1
2025-01-10 17:25:51,754 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 1-1
2025-01-10 17:25:51,755 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 2-1
2025-01-10 17:25:51,756 INFO  ExportHelperExtension.cs: 1136 - Found 47 in link 2-1
2025-01-10 17:25:51,757 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 2-1
2025-01-10 17:25:51,758 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from de robot-1
2025-01-10 17:25:51,759 INFO  ExportHelperExtension.cs: 1136 - Found 67 in de robot-1
2025-01-10 17:25:51,760 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in de robot-1
2025-01-10 17:25:51,761 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3-1
2025-01-10 17:25:51,762 INFO  ExportHelperExtension.cs: 1136 - Found 63 in link 3-1
2025-01-10 17:25:51,764 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3-1
2025-01-10 17:25:51,765 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 4-1
2025-01-10 17:25:51,767 INFO  ExportHelperExtension.cs: 1136 - Found 45 in link 4-1
2025-01-10 17:25:51,768 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 4-1
2025-01-10 17:25:51,882 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-10 17:37:32,437 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-01-10 17:37:32,450 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
